disease,drug_name,n_lines,spearman,spearman_lo,perm_mean,perm_sd,perm_p
SARC,HKMTI-1-005,23,-0.2990118577075099,-0.3806333208229596,-0.1274,0.2647,0.7426
SARC,CD-437,28,0.3658456486042692,0.3233087428273135,-0.0769,0.2448,0.0396
SARC,CAY10576,25,-0.2221538461538461,-0.3334072369378881,-0.0488,0.2539,0.7822
SARC,Ki8751,28,0.1581828133552271,-0.0392357259271392,-0.0554,0.2436,0.2178
SARC,GDC-0941,30,0.292992213570634,0.125569188785143,-0.019,0.2464,0.1287
SARC,WP1130,28,-0.3515051997810618,-0.473683253991937,-0.0441,0.2419,0.8416
SARC,trametinib,27,0.1231990231990231,0.0822287400347088,-0.0939,0.2636,0.2178
SARC,AZD8186,24,0.1399999999999999,-0.0088277275627541,-0.0817,0.2561,0.2178
SARC,ML334 diastereomer,24,-0.1862048157801349,-0.30171602840413,-0.0307,0.2921,0.6733
SARC,valdecoxib,27,-0.093040293040293,-0.155340244489851,-0.076,0.227,0.4851
SARC,HLI 373,28,0.2409414340448823,0.139495790923836,-0.1121,0.227,0.0792
SARC,NSC48300,28,0.1923371647509578,0.1088306899308228,-0.0544,0.2451,0.1881
SARC,ouabain,28,0.2204707170224411,0.115049434378425,-0.0691,0.2184,0.1188
SARC,ABT-199,27,-0.2275946275946276,-0.3321195395937849,-0.0561,0.2495,0.7723
SARC,BMS-754807,30,0.5278309232480534,0.4652252903825761,-0.0777,0.2549,0.0099
SARC,elocalcitol,27,-0.3172161172161172,-0.4124993001190603,-0.0911,0.2624,0.7921
SARC,EHT-1864,25,0.2269230769230769,0.1083298745674173,-0.0391,0.234,0.1485
SARC,NVP-ADW742,30,0.4428476084538376,0.3195219778539228,-0.0318,0.2248,0.0396
SARC,PD 153035,24,0.0111304347826087,-0.1005510449959107,-0.1184,0.2515,0.3069
SARC,AT-406,20,-0.0962406015037593,-0.1340772821778371,-0.0856,0.2704,0.5347
SARC,EPZ5676,24,-0.0005217391304347,-0.1666100631311789,-0.0915,0.2513,0.3366
SARC,Cisplatin,23,0.5996047430830039,0.553383920070048,-0.083,0.2331,0.0099
SARC,narciclasine,27,0.4133089133089133,0.3561190914431765,-0.0359,0.2743,0.0594
SARC,Gallibiscoquinazole,22,-0.3775268210050819,-0.540425084951883,-0.0981,0.2914,0.8119
SARC,AT7867,27,-0.0002442002442002,-0.1220151368636852,-0.0251,0.2334,0.4653
SARC,NSC95397,24,-0.3266086956521739,-0.490875999082228,-0.0698,0.2679,0.8317
SARC,AZD1208,21,0.367012987012987,0.2494041719163721,-0.0603,0.2831,0.0792
SARC,COL-3,24,0.3281739130434782,0.2300286324496792,-0.1119,0.2434,0.0396
SARC,BMS-345541,23,0.3124505928853754,0.2600814059743265,-0.0497,0.2349,0.0693
SARC,MST-312,30,0.2650500556173526,0.1954400351204292,-0.0375,0.2504,0.1089
SARC,BRD9876,28,0.3193212917350848,0.1726014160491809,-0.031,0.2381,0.099
SARC,sorafenib,30,0.3430923248053393,0.306815889510388,0.0104,0.2332,0.0891
SARC,MI-1,23,-0.234148759310275,-0.4748842157049131,-0.0933,0.2618,0.6733
SARC,oligomycin A,28,0.3741652983032293,0.2908616664799998,-0.0427,0.2326,0.0396
SARC,KRAS (G12C) Inhibitor-12,23,0.1468379446640316,0.1028151125353611,-0.0895,0.2439,0.1782
SARC,GSK1904529A,24,0.3923478260869565,0.3222757047527214,-0.0455,0.2599,0.0396
SARC,pevonedistat,29,0.4332019704433496,0.4002544815049131,-0.0726,0.2461,0.0396
SARC,linifanib,28,0.5192118226600985,0.4739954998684116,-0.0889,0.2344,0.0099
SARC,SB-225002,28,0.5023535851122057,0.4351350021255121,-0.1038,0.2482,0.0198
SARC,BRD-A02303741,26,0.0020516327877215,-0.1797993410949994,-0.0574,0.2764,0.4257
SARC,methylstat,24,0.0965217391304347,-0.0523762362163839,-0.0597,0.2494,0.2574
SARC,silmitasertib,26,-0.3732649572649572,-0.5184325061039179,-0.0641,0.2568,0.8911
SARC,L-685458,28,-0.0351395730706075,-0.3028550540379545,-0.0976,0.2279,0.3861
SARC,NSC30930,28,-0.100383141762452,-0.2916919243057045,-0.0502,0.2466,0.5446
SARC,BIRB-796,30,-0.074972191323693,-0.1571608239930002,-0.051,0.2216,0.6238
SARC,NVP-231,27,0.4879120879120879,0.4021017804401152,-0.0895,0.1968,0.0099
SARC,MLN2238,27,-0.1968253968253968,-0.2558261935750511,-0.0793,0.26,0.6634
SARC,BRD-K61166597,28,-0.0049815246121354,-0.0949361020232498,-0.0534,0.2223,0.4554
SARC,bexarotene,28,-0.1801860974274767,-0.3036171542543716,-0.0828,0.2385,0.6337
SARC,pluripotin,28,-0.1518336070060208,-0.2874402318679677,-0.0741,0.2273,0.6436
SARC,SCH-529074,24,0.3300869565217391,0.2894869729483117,-0.1088,0.2435,0.0495
SARC,HC-067047,27,0.0902319902319902,-0.0455213989957886,-0.0452,0.2506,0.297
SARC,Luminespib,24,-0.0057391304347826,-0.218848454520094,-0.0556,0.2578,0.4356
SARC,RVX-208,23,-0.1561264822134387,-0.3489123224521213,-0.1049,0.2614,0.5941
SARC,ML311,27,0.6008547008547008,0.5759456853238641,-0.1206,0.234,0.0099
SARC,STF-31,25,0.2766153846153846,0.2246588113970543,-0.0761,0.2582,0.1188
SARC,tamatinib,27,-0.1868131868131868,-0.241254343847403,-0.0768,0.2235,0.703
SARC,tamoxifen,30,0.0785317018909899,-0.0293791796314717,-0.0562,0.2323,0.297
SARC,KPT185,24,0.6876521739130433,0.6513755798457022,-0.0523,0.262,0.0099
SARC,azacitidine,30,0.032258064516129,-0.1526558201035404,-0.0894,0.2117,0.3465
SARC,C6-ceramide,28,0.1104694139262556,0.0542883326527696,-0.0775,0.2339,0.2277
SARC,PF-543,28,0.2338032045981356,0.1139380014675559,-0.094,0.2511,0.099
SARC,teniposide,24,0.5365217391304348,0.5107133880252694,-0.058,0.28,0.0099
SARC,ML239,28,0.1115095124716465,-0.0245248420612008,-0.0601,0.2499,0.3069
SARC,mitomycin,27,0.7711843711843711,0.7536414950801255,-0.0851,0.2638,0.0099
SARC,etomoxir,28,-0.391131795095687,-0.4456437797425998,-0.1085,0.2595,0.8515
SARC,BRD-K51490254,28,0.0325123152709359,-0.0714596968217469,-0.0677,0.2249,0.3168
SARC,Ko-143,28,0.563327859879584,0.5525709640119075,-0.0897,0.244,0.0099
SARC,Mdivi-1,28,0.2348433031435265,0.1221429583784861,-0.0261,0.219,0.1188
SARC,cucurbitacin I,28,-0.1157088122605363,-0.259454634591955,-0.0493,0.2241,0.6535
SARC,sotrastaurin,22,0.2379446640316206,0.1637617675778995,-0.0388,0.29,0.1881
SARC,BRD-K70511574,27,0.0975579975579975,0.0057260230098085,-0.0976,0.2449,0.2376
SARC,BRD-K92856060,27,0.4378510378510378,0.3709671795016055,-0.0837,0.2692,0.0594
SARC,ZM447439,25,0.2012307692307692,0.1382828549301913,-0.0367,0.2191,0.1485
SARC,vincristine,29,0.2426600985221674,0.1061226461157621,-0.078,0.2346,0.0693
SARC,Romidepsin,22,-0.0843591191417278,-0.2834128659058357,-0.0535,0.2595,0.5644
SARC,pifithrin-alpha,27,0.3157380589373321,0.2136629053405981,-0.0701,0.2431,0.0693
SARC,BRD9647,28,-0.132895457033388,-0.29424654122483,-0.0428,0.2315,0.6634
SARC,canertinib,25,-0.1255384615384615,-0.2365003134617622,-0.0822,0.2628,0.5545
SARC,cabozantinib,26,0.3848888888888888,0.3516116051615077,-0.0509,0.2802,0.0594
SARC,BIX-01294,27,0.4774114774114774,0.4113075407624421,-0.0976,0.2327,0.0198
SARC,SID 26681509,28,0.2434592227695676,0.1975748563407538,-0.0391,0.2365,0.1089
SARC,birinapant,29,0.187487684729064,0.1353742549815645,-0.0812,0.2283,0.1386
SARC,YM-155,25,0.346,0.2668204554537208,-0.0987,0.2505,0.0693
SARC,saracatinib,28,-0.3980295566502463,-0.5517817564235509,-0.0516,0.2355,0.9406
SARC,SNS-032,26,0.2802735042735042,0.2126186275084748,-0.0497,0.226,0.0891
SARC,rigosertib,26,0.2057435897435897,0.0756837457661227,-0.073,0.2596,0.1584
SARC,BRD-K63431240,28,0.0527640941434044,-0.1196245930027306,-0.0821,0.2272,0.297
SARC,bleomycin A2,30,0.3069632925472747,0.2658517685052209,-0.0408,0.2125,0.0693
SARC,SR1001,28,-0.0807881773399014,-0.234617906077714,-0.0519,0.2253,0.5842
SARC,Niraparib,23,0.6988142292490118,0.6640258125582112,-0.0563,0.242,0.0099
SARC,JW-480,28,0.1226221442987178,-0.0309627377396547,-0.0875,0.2404,0.2277
SARC,BIBR-1532,30,0.2368409343715239,0.2003900730275443,-0.0285,0.2437,0.1485
SARC,SB-743921,28,0.4584564860426929,0.4103147908272093,-0.0909,0.2457,0.0297
SARC,Acetalax,22,0.3700734048560136,0.2506637700863924,-0.0047,0.2914,0.0693
SARC,dinaciclib,26,0.5402393162393161,0.5304588225396464,-0.0879,0.2498,0.0198
SARC,GSK-LSD1-2HCl ,23,-0.2628458498023716,-0.475676177956586,-0.0796,0.2755,0.6931
SARC,linsitinib,30,0.4294104560622914,0.3948188741427523,-0.0377,0.2165,0.0297
SARC,NSC632839,28,0.540120415982485,0.501363779984644,-0.0892,0.2634,0.0198
SARC,semagacestat,27,-0.4788027771802013,-0.5492251046229475,-0.07,0.2256,0.9901
SARC,tipifarnib-P1,28,0.2343732895457033,0.1175982713791076,-0.1019,0.2486,0.1089
SARC,AA-COCF3,26,0.2061538461538461,0.1406813176863376,-0.0655,0.2383,0.1782
SARC,ciclosporin,26,0.0804923930382745,-0.0820229782948217,-0.0832,0.26,0.3069
SARC,BRD4132,28,0.3698960043787629,0.2987756357119692,-0.0608,0.2898,0.1188
SARC,TW-37,27,0.4142857142857142,0.3661560710169291,-0.0656,0.2694,0.0396
SARC,A-804598,24,-0.1361739130434782,-0.2646421758958359,-0.1039,0.2731,0.5149
SARC,BMS-345541,27,0.5807081807081806,0.5574242970999244,-0.0607,0.2359,0.0099
SARC,N-acetyl cysteine,23,-0.2519762845849802,-0.351490643005026,-0.0859,0.2692,0.7129
SARC,BEN,22,0.6155844155844157,0.5878624760986265,-0.0943,0.2542,0.0099
SARC,BRD-K45681478,28,0.1122058018609742,0.091306902524354,-0.0338,0.2614,0.3465
SARC,MN-64,23,0.4974308300395257,0.4368576312956266,-0.0736,0.2604,0.0198
SARC,BRD-K02251932,27,0.2808302808302808,0.2067320445781484,-0.0381,0.2227,0.0891
SARC,DBeQ,28,0.491309707625443,0.4397313468387094,-0.0781,0.2479,0.0099
SARC,Sepantronium bromide,24,0.5479999999999999,0.497411005896681,-0.0698,0.2642,0.0099
SARC,gossypol,27,0.3716727716727717,0.286098056228067,-0.0931,0.2496,0.0396
SARC,LMP744,22,0.6264257481648786,0.594293508787791,-0.0941,0.2555,0.0099
SARC,GSK1059615,22,-0.0728402032749858,-0.1418661402910103,-0.0787,0.2393,0.505
SARC,sirolimus,30,0.4492547274749722,0.3867743427238698,-0.0546,0.2365,0.0297
SARC,betulinic acid,27,-0.4162442942133584,-0.4830349345459246,-0.0795,0.2298,0.9307
SARC,BRD1835,28,-0.0666666666666666,-0.1034940838634924,-0.0827,0.256,0.4752
SARC,tacrolimus,28,0.1107431240697795,-0.0047956083054692,-0.0824,0.2244,0.1782
SARC,lovastatin,28,-0.1110016420361247,-0.2412064009856107,-0.072,0.257,0.6337
SARC,UNC0638,30,0.2696774193548387,0.0900656283384456,-0.0922,0.2225,0.0693
SARC,NVP-TAE684,28,0.50935960591133,0.4353773638080965,-0.0919,0.2268,0.0099
SARC,BRD-K19103580,27,-0.1194139194139194,-0.2037695840152945,-0.0408,0.2221,0.6238
SARC,marinopyrrole A,20,0.350375939849624,0.2701663528955997,-0.1018,0.264,0.0693
SARC,barasertib,27,0.5384615384615384,0.4779270645723741,-0.0325,0.2383,0.0099
SARC,Motesanib,24,0.3799999999999999,0.2255283455688898,-0.0502,0.261,0.0594
SARC,Sabutoclax,23,0.6144268774703557,0.5852891139267651,-0.0415,0.2362,0.0099
SARC,BRD-K24690302,27,-0.034065934065934,-0.1487246395573956,-0.0605,0.259,0.4554
SARC,paclitaxel,30,0.4477419354838708,0.4081852439704312,-0.063,0.2463,0.0297
SARC,Refametinib,24,0.2264347826086956,0.1097117157323459,-0.0755,0.2464,0.1287
SARC,PRIMA-1,28,0.2888888888888888,0.1998438997822815,-0.0956,0.2378,0.0495
SARC,KU-0063794,28,0.5137383689107826,0.4567339735219865,-0.1123,0.2434,0.0099
SARC,obatoclax,28,0.4889983579638752,0.4653320588109804,-0.0556,0.2685,0.0594
SARC,BRD-K35604418,30,0.4101890989988875,0.331872325451579,-0.0017,0.2179,0.0396
SARC,Ribociclib,24,-0.1182608695652173,-0.2537677763988615,-0.1199,0.2484,0.4356
SARC,axitinib,30,0.350567296996663,0.2696630777173945,-0.0552,0.2383,0.0693
SARC,niclosamide,27,0.4012210012210012,0.3445209788095714,-0.0767,0.2113,0.0297
SARC,Dactinomycin,24,0.4881739130434782,0.4372581084474988,-0.0819,0.2432,0.0198
SARC,SJ-172550,28,0.0757082256987173,-0.0719586781680943,-0.0485,0.2371,0.2871
SARC,P22077,24,0.1067826086956521,0.019267376539431,-0.0856,0.2845,0.2871
SARC,WIKI4,24,0.0224347826086956,-0.1457606027027795,-0.0785,0.2366,0.3663
SARC,zebularine,28,0.068856048166393,-0.1066423167996458,-0.0961,0.2519,0.3168
SARC,BRD-K29313308,28,-0.0703435068856484,-0.1940049884763783,-0.074,0.2137,0.505
SARC,AZD5153,22,0.1753811405985319,0.024113370642613,-0.0633,0.2538,0.1881
SARC,PL-DI,28,0.2255062944718117,0.1662290456940334,-0.0594,0.2149,0.099
SARC,glutathione,24,0.3497391304347825,0.2390779903384949,-0.0993,0.2379,0.0198
SARC,CZC24832,23,0.1693675889328063,0.0990240366716562,-0.0777,0.2817,0.1881
SARC,simvastatin,25,-0.5527692307692307,-0.6358081819773925,-0.0868,0.2364,0.9703
SARC,TPCA-1,28,0.5564313081554461,0.4680373976230461,-0.0683,0.2388,0.0099
SARC,KU-60019,28,0.2279146141215106,0.1679495836736187,-0.0526,0.23,0.099
SARC,ciclopirox,28,0.6660098522167488,0.6456397010831163,-0.0908,0.2644,0.0099
SARC,WZ4003,23,-0.108695652173913,-0.2578487226802528,-0.0669,0.2555,0.6337
SARC,gemcitabine,30,0.607563959955506,0.5655327755799817,-0.049,0.2478,0.0198
SARC,indisulam,27,0.5904761904761904,0.5334752017282667,-0.1065,0.2223,0.0099
SARC,SMER-3,26,0.2875213675213675,0.2334375409069,-0.074,0.2563,0.099
SARC,tretinoin,25,0.1975384615384615,0.0315680381663452,-0.0625,0.2547,0.1782
SARC,BRD-K71935468,29,0.0424630541871921,-0.2048291527750508,-0.0826,0.2313,0.2673
SARC,Picolinici-acid,23,0.3541501976284585,0.2582980452592388,-0.0549,0.244,0.0495
SARC,GSK2606414,23,0.1302371541501976,-0.11244839559459,-0.1002,0.2617,0.1782
SARC,CAY10618,29,0.3923152709359605,0.3228465905790178,-0.0504,0.2194,0.0297
SARC,necrostatin-7,28,-0.3151614668856047,-0.4735153068725117,-0.0648,0.2244,0.8416
SARC,tivozanib,28,0.30103995621237,0.17663944870905,-0.0389,0.2398,0.1089
SARC,BYL-719,28,0.2637110016420361,0.2272068887756503,-0.0438,0.2257,0.099
SARC,PD0325901,25,0.1955384615384615,0.1294791678214489,-0.065,0.2392,0.1485
SARC,AZ960,23,0.1824110671936759,0.064719534182089,-0.1151,0.2395,0.1188
SARC,AGK-2,29,0.2714285714285714,0.1959679785992371,-0.0866,0.2156,0.0594
SARC,neuronal differentiation inducer III,28,0.0587848932676518,-0.0621115630170665,-0.082,0.2268,0.297
SARC,AM-580,27,-0.1151404151404151,-0.2444745143810491,-0.1276,0.2624,0.505
SARC,PI-103,28,0.348440065681445,0.2716517820030836,-0.0174,0.2416,0.0594
SARC,POMHEX,23,0.1375494071146245,0.0631178704604236,-0.0744,0.2674,0.2673
SARC,GSK591,24,-0.280695652173913,-0.3045528692856714,-0.0767,0.246,0.8119
SARC,isoevodiamine,28,0.3574165298303229,0.3327491978223802,-0.0676,0.2401,0.0396
SARC,PRT062607,23,0.0278656126482213,-0.1252331871928343,-0.1033,0.2492,0.2673
SARC,"1S,3R-RSL-3",27,0.2725274725274725,0.0758273568801923,-0.088,0.2597,0.1089
SARC,necrostatin-1,27,-0.3092796092796093,-0.4422178954025538,-0.0603,0.2315,0.8317
SARC,PFI-1,24,0.0236521739130434,-0.1872662235596249,-0.0978,0.2676,0.3465
SARC,SR-II-138A,28,0.6361247947454844,0.6187289367702777,-0.0858,0.236,0.0099
SARC,MG-132,28,0.1419813902572523,0.0456267851748667,-0.0508,0.2572,0.2673
SARC,ML258,28,-0.1675971538040503,-0.2310169671397584,-0.0413,0.2523,0.6832
SARC,topotecan,30,0.6255394883203559,0.6020683798247984,-0.0754,0.2411,0.0099
SARC,ICL-SIRT078,23,-0.4608695652173913,-0.6267771297544826,-0.0712,0.2685,0.8911
SARC,MGCD-265,28,-0.0927203065134099,-0.1984638058126347,-0.0549,0.2149,0.6238
SARC,LCL161,23,0.2221343873517786,0.097134041838344,-0.0553,0.2659,0.2079
SARC,cytarabine hydrochloride,30,0.5986651835372635,0.5694459452690581,-0.0526,0.2594,0.0099
SARC,vandetanib,27,0.2914974846967363,0.2220154729787986,-0.076,0.2403,0.099
SARC,Lestaurtinib,24,0.3526956521739129,0.1896922680347124,-0.0534,0.2344,0.1089
SARC,TG-100-115,28,-0.057799671592775,-0.1569423615409303,-0.0869,0.2202,0.4653
SARC,MK-2206,29,0.1410837438423645,0.018338968179864,-0.0556,0.2297,0.2277
SARC,GSK343,24,0.0707826086956521,-0.0184129330648152,-0.0668,0.2736,0.3267
SARC,afatinib,30,0.1369966629588431,0.0778212895451266,-0.0797,0.2337,0.2178
SARC,ML162,28,0.0849480021893815,0.016880410440943,-0.0611,0.2637,0.3069
SARC,dexamethasone,26,0.0243502066223844,-0.0613362000390997,-0.0447,0.2614,0.4158
SARC,CID-5951923,27,-0.2401709401709401,-0.2866540769782947,-0.072,0.2342,0.7525
SARC,fumonisin B1,28,0.0801970720525096,-0.0189955487929859,-0.0597,0.2386,0.2871
SARC,Irinotecan,24,0.6194782608695651,0.559412149239532,-0.0698,0.2609,0.0099
SARC,tandutinib,28,0.4325167687965042,0.3776151160873876,-0.0511,0.2389,0.0297
SARC,Bromosporine,22,0.0556747600225861,-0.1896980772557245,-0.0568,0.2421,0.3267
SARC,PDMP,26,0.4525811965811965,0.404878640755504,-0.0711,0.2133,0.0099
SARC,piperlongumine,28,0.3392446633825944,0.3197640179956332,-0.1044,0.2229,0.0198
SARC,tacedinaline,24,0.1175652173913043,0.0987138668557794,-0.042,0.2328,0.2871
SARC,curcumin,28,0.5181171319102355,0.4703257442454317,-0.0714,0.2337,0.0099
SARC,phloretin,27,0.5989010989010988,0.5498368923004856,-0.0993,0.2426,0.0099
SARC,Pyridostatin,24,-0.3184347826086956,-0.4289698532102574,-0.1073,0.2602,0.7921
SARC,Leflunomide,23,0.3270750988142293,0.2354007079437305,-0.0208,0.2812,0.1188
SARC,itraconazole,27,0.242124542124542,0.1852502939262933,-0.0411,0.2096,0.1287
SARC,ML210,27,0.1573870573870574,0.0237275986788005,-0.1037,0.2327,0.1287
SARC,etoposide,28,0.4697318007662835,0.4258684412933393,-0.0658,0.2438,0.0396
SARC,Podophyllotoxin bromide,22,0.4992659514398645,0.4228987864873048,-0.0643,0.2464,0.0099
SARC,AZD4547,29,-0.0875862068965517,-0.1843854620110685,-0.0706,0.2314,0.5149
SARC,Camptothecin,25,0.7092307692307692,0.6854876070260567,-0.0416,0.2477,0.0099
SARC,BRD-K50799972,27,-0.0852999551992753,-0.2071860514235606,-0.0416,0.253,0.5743
SARC,ML323,23,0.450197628458498,0.3581443115640177,-0.0925,0.2658,0.0198
SARC,I-BET151,29,0.272807881773399,0.1817209627059056,-0.0625,0.2521,0.1188
SARC,fulvestrant,25,-0.079076923076923,-0.1441778129353192,-0.0706,0.2379,0.5446
SARC,austocystin D,27,0.2887667887667888,0.2448227617837304,-0.0946,0.2422,0.0594
SARC,BRD-K09587429,21,-0.32763886106054,-0.5722921842182374,-0.135,0.265,0.7426
SARC,erismodegib,28,0.1403393541324576,0.0430084665182547,-0.0247,0.258,0.3069
SARC,vorinostat,30,0.4237152391546163,0.3520626213490921,-0.0656,0.235,0.0297
SARC,CI-976,26,0.1077879412882348,0.01421372953994,-0.0365,0.2624,0.3366
SARC,BRD-K26531177,28,0.3026819923371647,0.2647271099388492,-0.1131,0.217,0.0396
SARC,GSK2578215A,24,0.3215652173913043,0.2604425422452243,-0.1371,0.2472,0.0693
SARC,AZ6102,24,-0.1231304347826086,-0.2412192336924854,-0.0375,0.2427,0.6733
SARC,brivanib,28,0.1627805145046524,0.0719794230224798,-0.0424,0.241,0.2178
SARC,clofarabine,28,0.3176792556102901,0.2558572902348182,-0.0794,0.2396,0.0693
SARC,UNC0379,23,-0.1211462450592885,-0.2607254365624732,-0.0848,0.2722,0.5941
SARC,BMS-195614,29,0.3884729064039408,0.3215237710093501,-0.0911,0.25,0.0198
SARC,N9-isopropylolomoucine,29,0.2223645320197043,0.1606298397993377,-0.0576,0.2538,0.1188
SARC,prochlorperazine,28,0.5199781061850027,0.4545700368949587,-0.1084,0.2778,0.0099
SARC,sunitinib,28,0.3438423645320197,0.2785281470440734,-0.0846,0.2383,0.0495
SARC,BRD-K34222889,28,0.5218390804597701,0.4740922645465308,-0.0978,0.2515,0.0198
SARC,masitinib,28,0.2713738368910782,0.2218640549460657,-0.0368,0.2093,0.099
SARC,AZD5438,22,0.5981931112365896,0.5311606256637229,-0.0664,0.2554,0.0099
SARC,AZD5582,23,0.0100790513833992,-0.106579768102,-0.0628,0.2619,0.3564
SARC,epigallocatechin-3-monogallate,26,0.2970940170940171,0.2113733480655245,-0.0399,0.2166,0.0792
SARC,lenvatinib,28,0.0337164750957854,-0.0878255942712986,-0.0565,0.2368,0.4158
SARC,bardoxolone methyl,25,0.2147692307692307,0.1164353238755737,-0.075,0.2587,0.1584
SARC,IWP-2,23,0.3452569169960474,0.2507704714730493,-0.0665,0.2579,0.0693
SARC,I-BRD9,24,0.2191304347826086,0.1594758261366439,-0.0734,0.2523,0.1188
SARC,UMI-77,23,0.3861660079051383,0.3181297878116746,-0.0668,0.2475,0.0297
SARC,VX-11e,24,0.0118260869565217,-0.0495815439307786,-0.058,0.2506,0.4257
SARC,ISOX,28,-0.0686371100164203,-0.1452325573576144,-0.0262,0.1941,0.5743
SARC,EPZ004777,24,0.1634782608695651,0.0597004111763068,-0.081,0.2751,0.2178
SARC,BRD-K33199242,26,0.1517264957264957,0.098759047307326,-0.0237,0.2554,0.2871
SARC,GSK4112,28,-0.2777230432402846,-0.428603684753506,-0.0797,0.2398,0.7723
SARC,decitabine,28,0.6087575259989053,0.5703319225108612,-0.0764,0.2605,0.0099
SARC,ML006,27,0.236996336996337,0.1738293154340773,-0.0466,0.235,0.1287
SARC,MK-0752,26,-0.2239480510542812,-0.391731213991924,-0.0654,0.2594,0.7129
SARC,Avagacestat,25,0.3578461538461538,0.304555255481417,-0.0375,0.2557,0.0693
SARC,gefitinib,30,0.1691212458286985,0.054091733316522,-0.0913,0.2329,0.1584
SARC,BRD-K55116708,25,-0.343219856320111,-0.4830134379496828,-0.0457,0.269,0.8416
SARC,manumycin A,28,0.1693486590038314,0.0475020663054725,-0.0738,0.2479,0.2178
SARC,RO-3306,24,0.4125217391304347,0.34047679739095,-0.1156,0.2411,0.0099
SARC,GNE-317,24,0.3998260869565217,0.347919251234172,-0.0828,0.2398,0.0396
SARC,BI-2536,30,0.5272969966629588,0.5067029772328907,-0.0765,0.2139,0.0099
SARC,Zoledronate,22,0.0624505928853755,-0.160224424184448,-0.0175,0.2553,0.3861
SARC,KU-55933,30,0.4380422691879866,0.3993539420365772,-0.0613,0.2123,0.0099
SARC,Entospletinib,23,0.1480237154150197,0.0220340138668913,-0.0536,0.2738,0.2376
SARC,GSK2636771,24,0.3965217391304347,0.327047872152868,-0.1008,0.2535,0.0594
SARC,VAF-347,22,0.1852386482201366,0.069393222178408,-0.0552,0.2387,0.1683
SARC,cediranib,27,0.0589743589743589,-0.0811915300319822,-0.0643,0.2429,0.3267
SARC,PD318088,28,0.0493705528188286,-0.0599075993313945,-0.0672,0.2303,0.3168
SARC,LGK974,24,0.4318260869565217,0.259794482140498,-0.07,0.2379,0.0396
SARC,Savolitinib,24,0.169391304347826,0.0286185705211509,-0.094,0.2631,0.1782
SARC,ibrutinib,29,-0.0339901477832512,-0.1494189353280171,-0.034,0.2189,0.4653
SARC,nintedanib,28,-0.2234263820470716,-0.2583663093549538,-0.098,0.2448,0.6832
SARC,RAF265,27,0.1739926739926739,0.1204625472550004,-0.0536,0.263,0.2178
SARC,leptomycin B,29,0.6587192118226599,0.6237861628968466,-0.0478,0.2244,0.0099
SARC,Mirin,23,0.4988142292490118,0.4530911294758726,-0.1168,0.3021,0.0396
SARC,BRD-K11533227,27,0.3084249084249084,0.257724024907445,-0.0627,0.2155,0.0693
SARC,GSK2110183B,22,0.3506493506493507,0.3165451509143739,-0.0727,0.2601,0.0891
SARC,ceranib-2,28,0.544280240831965,0.4983091709732291,-0.1058,0.2453,0.0099
SARC,Sinularin,22,-0.1150762281197063,-0.3070243794508668,-0.0608,0.2645,0.6139
SARC,ML050,28,0.500711548987411,0.4623789066940998,-0.0749,0.2231,0.0099
SARC,compound 1B,27,0.3737484737484737,0.2544502285890306,-0.0506,0.2102,0.0297
SARC,PAC-1,26,0.5991794871794871,0.5907098613042661,-0.0612,0.2354,0.0099
SARC,parbendazole,28,0.4591133004926108,0.4124442909948956,-0.0863,0.2557,0.0198
SARC,CD-1530,25,-0.0636923076923076,-0.2202379682789899,-0.0399,0.2655,0.5545
SARC,bendamustine,25,0.0401538461538461,-0.0006887565021548,-0.0948,0.241,0.3069
SARC,AZ-3146,25,0.6289230769230769,0.6079363465987948,-0.0836,0.2782,0.0099
SARC,OF-1,23,0.2152173913043478,0.087668326288902,-0.0979,0.2251,0.099
SARC,LJI308,24,0.1460869565217391,-0.0405698684236047,-0.087,0.2451,0.1386
SARC,ML320,27,0.4396825396825397,0.4165188786960121,-0.0909,0.2456,0.0198
SARC,NSC19630,29,-0.0738916256157635,-0.2220017816197792,-0.0181,0.2498,0.5545
SARC,KW-2449,29,0.6444334975369458,0.6015408355556343,-0.0036,0.2592,0.0099
SARC,PLX-4720,30,-0.2180645161290322,-0.4108702808940502,-0.1015,0.2442,0.6931
SARC,LE-135,28,-0.0365626710454296,-0.1714032172515363,-0.073,0.2344,0.4851
SARC,vorapaxar,29,0.1597044334975369,0.0943628089740935,-0.0639,0.2591,0.198
SARC,dasatinib,30,0.3573303670745272,0.2753545603867172,-0.0595,0.2389,0.0297
SARC,docetaxel,27,0.4493284493284493,0.3934159601768338,-0.0809,0.2327,0.0198
SARC,trifluoperazine,26,0.4575824994214912,0.4262744718202385,-0.1256,0.2681,0.0297
SARC,SKI-II,28,0.4167487684729064,0.3804339979949644,-0.0886,0.2205,0.0198
SARC,SNX-2112,28,0.2912972085385878,0.1688133933102878,-0.124,0.2495,0.0693
SARC,GSK461364,23,0.3887351778656127,0.2667799447694779,-0.0724,0.2598,0.0693
SARC,Compound 23 citrate,27,0.5084249084249084,0.4456307259087024,-0.0966,0.2475,0.0099
SARC,alisertib,30,0.57027808676307,0.5051001487650151,-0.0755,0.2398,0.0099
SARC,CHM-1,27,0.3035409035409035,0.2193918891984871,-0.0678,0.2457,0.0792
